lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
reduce,576,reduce=244; reduced=170; reducing=104; reduces=58,1,1,574,0,0,0,0,0
gas,574,gas=404; gases=165; gasses=3; gassing=2,564,5,5,0,0,0,0,0
once,574,once=574,0,0,0,0,0,387,0,187
week,573,week=438; weeks=135,573,0,0,0,0,0,0,0
individual,572,individual=345; individuals=227,312,13,0,0,247,0,0,0
money,572,money=572,571,1,0,0,0,0,0,0
natural,571,natural=571,1,8,0,0,562,0,0,0
whether,571,whether=571,0,0,0,0,0,0,0,571
big,570,big=426; bigger=94; biggest=50,0,11,0,0,558,1,0,0
survive,568,survive=414; survived=92; surviving=57; survives=5,7,0,559,0,2,0,0,0
term,568,term=416; terms=142; termed=10,556,1,11,0,0,0,0,0
wind,567,wind=433; winds=130; winding=2; wound=2,537,4,26,0,0,0,0,0
though,565,though=565,0,2,0,0,0,216,0,347
structure,564,structure=287; structures=260; structured=15; structuring=2,544,1,19,0,0,0,0,0
until,564,until=564,0,0,0,0,0,0,0,564
focus,563,focus=344; focused=123; focusing=54; focuses=42,153,3,407,0,0,0,0,0
chemical,562,chemical=382; chemicals=180,408,11,1,0,142,0,0,0
iron,562,iron=559; ironed=1; ironing=1; irons=1,500,56,6,0,0,0,0,0
program,562,program=396; programs=149; programmed=14; programming=2; programed=1,527,18,17,0,0,0,0,0
record,560,record=254; records=206; recorded=91; recording=9,419,0,141,0,0,0,0,0
author,559,author=476; authors=75; authored=8,551,0,8,0,0,0,0,0
order,559,order=519; ordered=20; orders=15; ordering=5,511,1,47,0,0,0,0,0
bring,557,brought=235; bring=178; brings=79; bringing=65,0,0,557,0,0,0,0,0
seed,552,seeds=439; seed=108; seeded=3; seeding=2,540,1,11,0,0,0,0,0
listening,551,listening=551,551,0,0,0,0,0,0,0
set,550,set=412; sets=83; setting=55,186,3,357,0,4,0,0,0
spread,547,spread=484; spreading=48; spreads=15,155,1,388,0,3,0,0,0
turn,545,turn=226; turned=141; turns=138; turning=40,114,0,431,0,0,0,0,0
american,544,american=544,0,91,0,0,453,0,0,0
ability,543,ability=480; abilities=63,543,0,0,0,0,0,0,0
easy,543,easy=278; easier=251; easiest=14,0,1,0,0,539,2,0,1
protect,542,protect=302; protected=135; protecting=72; protects=33,3,0,539,0,0,0,0,0
room,542,room=402; rooms=139; roomed=1,525,15,2,0,0,0,0,0
control,541,control=377; controlled=95; controlling=46; controls=23,255,6,280,0,0,0,0,0
impact,535,impact=449; impacts=70; impacted=10; impacting=6,498,4,33,0,0,0,0,0
solar,534,solar=534,0,10,0,0,523,1,0,0
case,531,case=380; cases=151,531,0,0,0,0,0,0,0
difference,530,difference=293; differences=237,527,3,0,0,0,0,0,0
influence,529,influence=286; influenced=173; influences=59; influencing=11,267,2,260,0,0,0,0,0
maybe,529,maybe=529,0,0,0,0,0,529,0,0
particular,529,particular=529,0,0,0,0,529,0,0,0
pay,528,pay=316; paid=143; paying=57; pays=12,21,5,502,0,0,0,0,0
north,527,north=527,74,343,0,0,74,36,0,0
bacteria,525,bacteria=525,518,7,0,0,0,0,0,0
determine,525,determine=301; determined=120; determining=75; determines=29,1,4,520,0,0,0,0,0
trade,525,trade=440; traded=54; trading=16; trades=15,419,14,92,0,0,0,0,0
cost,522,cost=292; costs=225; costing=5,441,0,81,0,0,0,0,0
egg,522,eggs=388; egg=134,518,2,0,0,2,0,0,0
writing,522,writing=496; writings=26,502,20,0,0,0,0,0,0
among,521,among=521,0,0,0,0,0,0,0,521
technique,520,techniques=293; technique=227,519,0,1,0,0,0,0,0
warm,520,warm=328; warmer=140; warming=24; warmed=19; warms=9,9,9,70,0,431,1,0,0
pretty,518,pretty=518,0,3,0,0,9,506,0,0
themselves,515,themselves=515,0,0,0,0,0,0,515,0
appear,514,appear=209; appeared=149; appears=143; appearing=13,0,0,514,0,0,0,0,0
fit,514,fit=477; fits=24; fitted=8; fitting=5,15,0,132,0,367,0,0,0
image,513,images=307; image=205; imaging=1,507,1,5,0,0,0,0,0
travel,512,travel=316; traveled=78; traveling=72; travels=43; travelled=2; travelling=1,146,4,362,0,0,0,0,0
essential,511,essential=504; essentials=7,7,1,0,0,503,0,0,0
teach,511,teaching=282; teach=117; taught=96; teaches=16,0,0,511,0,0,0,0,0
especially,510,especially=510,0,0,0,0,0,510,0,0
star,508,stars=254; star=248; staring=3; starred=2; starring=1,494,5,9,0,0,0,0,0
leaf,507,leaves=380; leaf=127,496,8,3,0,0,0,0,0
within,507,within=507,0,0,0,0,0,0,0,507
layer,506,layer=324; layers=174; layered=8,496,0,10,0,0,0,0,0
main,506,main=503; mains=3,4,4,0,0,498,0,0,0
purpose,506,purpose=391; purposes=115,504,0,0,0,2,0,0,0
summarize,504,summarize=498; summarized=2; summarizes=2; summarizing=2,0,0,504,0,0,0,0,0
date,503,date=207; dating=146; dates=85; dated=65,236,0,267,0,0,0,0,0
movement,501,movement=374; movements=127,490,11,0,0,0,0,0,0
strong,501,strong=360; stronger=122; strongest=19,0,1,0,0,500,0,0,0
put,500,put=396; putting=77; puts=27,3,1,493,0,3,0,0,0
dry,496,dry=326; dried=79; drying=34; drier=29; dries=28,2,3,183,0,308,0,0,0
store,496,store=247; stores=109; stored=94; storing=46,250,1,245,0,0,0,0,0
government,495,government=376; governments=119,486,9,0,0,0,0,0,0
rather,495,rather=495,0,0,0,0,0,495,0,0
growth,494,growth=491; growths=3,492,2,0,0,0,0,0,0
cover,492,covered=242; cover=158; covering=54; covers=38,48,3,441,0,0,0,0,0
role,492,role=430; roles=62,490,2,0,0,0,0,0,0
river,491,river=301; rivers=190,352,138,1,0,0,0,0,0
feature,489,features=307; feature=142; featured=26; featuring=14,421,1,67,0,0,0,0,0
feel,489,feel=297; felt=92; feels=64; feeling=36,10,0,479,0,0,0,0,0
pattern,489,patterns=309; pattern=178; patterned=2,486,1,2,0,0,0,0,0
late,487,late=438; latest=27; later=22,0,30,0,0,378,79,0,0
hard,486,hard=373; harder=109; hardest=4,0,3,0,0,397,86,0,0
effective,485,effective=485,0,0,0,0,485,0,0,0
film,483,film=300; films=169; filming=9; filmed=5,455,8,20,0,0,0,0,0
compare,482,compare=230; compared=170; comparing=62; compares=20,1,5,476,0,0,0,0,0
member,481,members=402; member=79,481,0,0,0,0,0,0,0
hypothesis,479,hypothesis=411; hypotheses=68,477,2,0,0,0,0,0,0
instead,479,instead=479,0,0,0,0,0,479,0,0
offer,478,offer=202; offered=152; offers=65; offering=59,20,1,457,0,0,0,0,0
review,478,review=428; reviews=26; reviewed=17; reviewing=7,42,6,430,0,0,0,0,0
factor,477,factors=300; factor=175; factored=2,473,0,4,0,0,0,0,0
uh,477,uh=477,0,0,0,0,0,0,0,477
spend,476,spend=283; spent=118; spending=52; spends=23,0,0,476,0,0,0,0,0
local,475,local=473; locals=2,2,5,0,0,468,0,0,0
style,475,style=331; styles=144,473,1,1,0,0,0,0,0
open,474,open=383; opened=61; opening=18; opens=12,4,4,161,0,301,4,0,0
short,474,short=393; shorter=77; shortest=4,1,0,0,0,461,12,0,0
um,474,um=474,0,0,0,0,0,0,0,474
break,472,break=270; broken=65; breaks=60; broke=46; breaking=31,113,6,353,0,0,0,0,0
name,472,name=272; named=123; names=69; naming=8,311,0,161,0,0,0,0,0
sell,469,sell=168; sold=166; selling=106; sells=29,4,0,465,0,0,0,0,0
sense,467,sense=439; sensing=22; senses=4; sensed=2,398,0,69,0,0,0,0,0
speak,467,speaking=259; speak=123; spoken=54; spoke=26; speaks=5,1,8,458,0,0,0,0,0
every,466,every=466,0,0,0,0,0,0,0,466
prey,466,prey=454; preyed=4; preying=4; preys=4,357,69,40,0,0,0,0,0
public,466,public=466,175,2,0,0,289,0,0,0
story,464,story=305; stories=159,462,1,1,0,0,0,0,0
tool,463,tools=330; tool=133,463,0,0,0,0,0,0,0
various,461,various=461,0,1,0,0,460,0,0,0
practice,460,practice=240; practices=150; practiced=49; practicing=21,340,5,115,0,0,0,0,0
america,459,america=454; americas=5,5,454,0,0,0,0,0,0
identify,459,identify=285; identified=125; identifying=39; identifies=10,0,1,458,0,0,0,0,0
mars,458,mars=458,0,458,0,0,0,0,0,0
crop,456,crops=292; crop=162; cropped=1; cropping=1,449,3,4,0,0,0,0,0
buy,452,buy=269; buying=107; bought=67; buys=9,0,6,446,0,0,0,0,0
power,450,power=388; powered=42; powers=15; powering=5,386,3,61,0,0,0,0,0
challenge,449,challenge=276; challenges=114; challenged=32; challenging=27,184,2,263,0,0,0,0,0
reach,448,reach=203; reached=115; reaching=83; reaches=47,12,0,436,0,0,0,0,0
although,447,although=447,0,0,0,0,0,0,0,447
illustrate,446,illustrate=264; illustrates=160; illustrated=18; illustrating=4,5,0,441,0,0,0,0,0
feed,445,feed=264; feeding=81; fed=68; feeds=30; feeder=2,39,0,404,0,2,0,0,0
economic,444,economic=384; economics=60,60,9,0,0,375,0,0,0
piece,444,pieces=232; piece=209; piecing=2; pieced=1,437,1,6,0,0,0,0,0
damage,442,damage=287; damaged=120; damaging=25; damages=10,257,0,185,0,0,0,0,0
habitat,442,habitat=257; habitats=185,414,27,0,0,1,0,0,0
model,442,model=255; models=166; modeled=18; modeling=3,414,3,25,0,0,0,0,0
community,441,community=265; communities=176,433,8,0,0,0,0,0,0
native,441,native=439; natives=2,3,84,0,0,354,0,0,0
environmental,440,environmental=440,0,19,0,0,421,0,0,0
exist,440,exist=147; existed=127; existing=109; exists=57,2,0,438,0,0,0,0,0
family,439,family=325; families=114,432,7,0,0,0,0,0,0
fall,438,fall=227; fell=75; falling=60; falls=54; fallen=22,122,4,312,0,0,0,0,0
cool,437,cool=223; cooler=87; cooling=65; cooled=40; cools=22,5,11,174,0,239,0,0,8
resource,435,resources=352; resource=83,429,4,2,0,0,0,0,0
prevent,434,prevent=253; prevents=62; preventing=61; prevented=58,3,1,430,0,0,0,0,0
home,433,home=294; homes=132; homing=7,358,2,7,0,0,66,0,0
advantage,432,advantage=278; advantages=153; advantaged=1,429,0,3,0,0,0,0,0
deep,431,deep=355; deeper=60; deepest=16,0,26,0,0,336,69,0,0
interesting,431,interesting=431,0,20,0,0,411,0,0,0
person,429,person=419; persons=10,428,1,0,0,0,0,0,0
quickly,429,quickly=429,0,1,0,0,0,428,0,0
typically,429,typically=429,0,1,0,0,0,428,0,0
article,428,article=335; articles=93,426,0,2,0,0,0,0,0
drag,427,drag=413; dragged=9; dragging=4; drags=1,42,2,376,0,0,0,0,7
country,426,country=227; countries=199,423,3,0,0,0,0,0,0
recent,426,recent=426,1,3,0,0,422,0,0,0
hear,425,heard=211; hear=180; hearing=25; hears=9,0,0,425,0,0,0,0,0
popular,425,popular=425,0,1,0,0,424,0,0,0
stone,424,stone=296; stones=128,396,28,0,0,0,0,0,0
under,424,under=424,0,0,0,0,0,4,0,420
remember,423,remember=387; remembered=17; remembering=13; remembers=6,1,0,422,0,0,0,0,0
farmer,421,farmers=388; farmer=33,420,1,0,0,0,0,0,0
along,420,along=420,0,0,0,0,0,37,0,383
million,419,million=303; millions=116,116,0,0,0,0,0,0,303
improve,418,improve=229; improved=113; improving=53; improves=23,1,0,417,0,0,0,0,0
subject,418,subject=240; subjects=171; subjected=6; subjecting=1,336,0,8,0,74,0,0,0
force,417,force=145; forces=142; forced=103; forcing=27,252,1,164,0,0,0,0,0
ground,415,ground=377; grounds=38,408,4,3,0,0,0,0,0
past,415,past=414; pasts=1,232,1,0,0,151,0,0,31
island,414,island=241; islands=173,356,58,0,0,0,0,0,0
emphasize,412,emphasize=362; emphasized=30; emphasizing=12; emphasizes=8,0,0,412,0,0,0,0,0
approach,410,approach=289; approaches=68; approaching=31; approached=22,315,0,95,0,0,0,0,0
oxygen,410,oxygen=410,396,14,0,0,0,0,0,0
release,410,released=160; release=148; releasing=55; releases=47,62,0,348,0,0,0,0,0
town,410,town=214; towns=196,399,9,2,0,0,0,0,0
computer,409,computer=317; computers=92,406,3,0,0,0,0,0,0
never,409,never=409,0,0,0,0,0,409,0,0
respond,408,responding=202; respond=164; responded=31; responds=11,7,0,401,0,0,0,0,0
department,406,department=369; departments=37,377,29,0,0,0,0,0,0
lose,405,lost=195; lose=135; losing=43; loses=32,1,0,404,0,0,0,0,0
recently,404,recently=404,0,0,0,0,0,404,0,0
grass,403,grass=287; grasses=116,393,7,3,0,0,0,0,0
european,402,european=401; europeans=1,1,33,0,0,368,0,0,0
discover,401,discovered=340; discover=48; discovering=12; discovers=1,0,0,401,0,0,0,0,0
summer,401,summer=378; summers=23,398,3,0,0,0,0,0,0
choose,400,choose=196; chose=82; choosing=58; chosen=57; chooses=7,0,1,399,0,0,0,0,0
exactly,400,exactly=400,0,0,0,0,0,400,0,0
minor,400,minor=399; minors=1,5,3,0,0,392,0,0,0
relatively,400,relatively=400,0,0,0,0,0,400,0,0
rise,400,rise=178; rising=85; rises=71; rose=55; risen=11,130,0,270,0,0,0,0,0
title,400,title=384; titles=9; titled=7,393,0,7,0,0,0,0,0
moon,399,moon=331; moons=68,212,187,0,0,0,0,0,0
clear,398,clear=324; cleared=36; clearer=18; clearing=17; clearest=2; clears=1,0,3,76,0,314,5,0,0
science,397,science=378; sciences=19,372,24,0,0,1,0,0,0
almost,395,almost=395,0,0,0,0,0,395,0,0
fossil,393,fossil=239; fossils=154,351,8,0,0,34,0,0,0
shape,393,shape=179; shapes=107; shaped=91; shaping=16,264,0,129,0,0,0,0,0
apply,392,apply=172; applied=128; applying=68; applies=24,0,2,390,0,0,0,0,0
industry,392,industry=295; industries=97,390,2,0,0,0,0,0,0
ship,392,ships=211; ship=155; shipped=21; shipping=5,357,1,34,0,0,0,0,0
tend,391,tend=260; tended=70; tends=56; tending=5,0,0,391,0,0,0,0,0
variety,391,variety=359; varieties=32,391,0,0,0,0,0,0,0
carry,390,carry=171; carried=143; carrying=55; carries=21,0,0,390,0,0,0,0,0
fire,389,fire=231; fires=103; fired=44; firing=11,313,6,70,0,0,0,0,0
brief,388,brief=388,2,1,0,0,385,0,0,0
rate,388,rate=264; rates=124,378,0,10,0,0,0,0,0
agriculture,387,agriculture=387,365,22,0,0,0,0,0,0
cold,387,cold=346; colder=30; coldest=11,23,5,1,0,357,1,0,0
continue,387,continue=196; continued=123; continues=41; continuing=27,0,1,386,0,0,0,0,0
fly,386,fly=169; flying=115; flies=79; flew=15; flown=8,80,0,306,0,0,0,0,0
language,386,language=289; languages=97,381,4,1,0,0,0,0,0
stay,385,stay=281; stayed=41; stays=33; staying=30,7,0,378,0,0,0,0,0
minute,382,minutes=294; minute=88,379,0,0,0,3,0,0,0
single,382,single=381; singles=1,2,4,1,0,369,6,0,0
archaeologist,381,archaeologists=339; archaeologist=42,375,5,1,0,0,0,0,0
again,380,again=380,0,0,0,0,0,380,0,0
decline,379,decline=219; declined=73; declines=46; declining=41,205,4,170,0,0,0,0,0
introductory,378,introductory=378,0,2,0,0,376,0,0,0
supply,377,supply=226; supplies=107; supplied=34; supplying=10,298,0,79,0,0,0,0,0
agree,376,agree=288; agreed=49; agrees=29; agreeing=10,0,0,376,0,0,0,0,0
eventually,376,eventually=376,0,1,0,0,0,375,0,0
introduce,376,introduced=185; introduce=140; introducing=41; introduces=10,0,2,374,0,0,0,0,0
quite,376,quite=376,0,0,0,0,4,292,0,80
weather,376,weather=348; weathering=17; weathered=9; weathers=2,340,6,30,0,0,0,0,0
biology,375,biology=375,356,19,0,0,0,0,0,0
receive,375,receive=185; received=140; receiving=28; receives=22,0,0,375,0,0,0,0,0
easily,374,easily=374,0,0,0,0,0,374,0,0
hour,374,hours=282; hour=92,370,4,0,0,0,0,0,0
worker,374,workers=303; worker=71,369,5,0,0,0,0,0,0
club,373,club=307; clubs=66,329,44,0,0,0,0,0,0
evolve,373,evolved=285; evolve=63; evolving=21; evolves=4,4,0,369,0,0,0,0,0
nest,372,nest=210; nests=152; nesting=9; nested=1,352,1,19,0,0,0,0,0
perform,372,perform=150; performed=137; performing=68; performs=17,3,0,369,0,0,0,0,0
wild,371,wild=371,82,4,0,0,285,0,0,0
insert,367,insert=362; inserted=2; inserting=2; inserts=1,0,357,9,0,1,0,0,0
library,367,library=317; libraries=50,355,12,0,0,0,0,0,0
brain,366,brain=325; brains=41,364,1,1,0,0,0,0,0
least,365,least=365,0,0,0,0,266,99,0,0
traditional,365,traditional=365,2,3,0,0,360,0,0,0
dioxide,362,dioxide=362,360,2,0,0,0,0,0,0
run,362,run=172; running=100; ran=51; runs=39,24,0,338,0,0,0,0,0
line,359,line=175; lines=165; lined=14; lining=5,327,3,29,0,0,0,0,0
market,359,market=257; markets=91; marketed=7; marketing=4,334,4,21,0,0,0,0,0
expect,358,expected=176; expect=145; expecting=20; expects=17,0,0,358,0,0,0,0,0
grain,356,grain=209; grains=143; grained=4,338,10,8,0,0,0,0,0
marine,356,marine=356,29,48,0,0,279,0,0,0
hand,355,hand=265; hands=69; handed=17; handing=4,323,1,31,0,0,0,0,0
claim,354,claim=252; claimed=51; claims=48; claiming=3,247,0,107,0,0,0,0,0
flower,354,flowers=193; flower=120; flowering=41,304,2,48,0,0,0,0,0
yet,354,yet=354,0,0,0,0,0,293,0,61
significant,353,significant=353,0,3,0,0,350,0,0,0
hunt,352,hunt=134; hunting=132; hunted=78; hunts=8,59,2,291,0,0,0,0,0
office,352,office=341; offices=11,322,29,1,0,0,0,0,0
against,351,against=351,0,2,0,0,0,0,0,349
third,351,third=344; thirds=7,32,19,0,0,197,103,0,0
depend,349,depends=104; depending=90; depend=81; depended=74,1,0,348,0,0,0,0,0
guess,348,guess=316; guessing=13; guesses=11; guessed=8,27,0,321,0,0,0,0,0
museum,347,museum=223; museums=124,311,36,0,0,0,0,0,0
south,347,south=347,56,180,0,0,52,59,0,0
fast,346,fast=179; faster=157; fastest=9; fasting=1,1,5,4,0,115,221,0,0
function,345,function=196; functions=111; functioning=20; functioned=18,256,0,89,0,0,0,0,0
infer,345,inferred=330; infer=13; inferring=2,0,0,345,0,0,0,0,0
salt,345,salt=308; salts=37,325,14,6,0,0,0,0,0
hot,344,hot=319; hotter=19; hottest=6,0,7,0,0,336,1,0,0
sculpture,344,sculpture=194; sculptures=150,339,5,0,0,0,0,0,0
skill,343,skills=256; skill=87,340,0,3,0,0,0,0,0
across,342,across=342,0,1,0,0,0,14,0,327
avoid,342,avoid=265; avoided=40; avoiding=30; avoids=7,2,2,338,0,0,0,0,0
current,342,current=241; currents=101,121,5,1,0,215,0,0,0
encourage,342,encourage=186; encouraged=99; encouraging=30; encourages=27,1,1,340,0,0,0,0,0
house,342,house=175; houses=152; housed=15,295,22,25,0,0,0,0,0
meet,342,meet=220; met=59; meeting=37; meets=26,1,3,338,0,0,0,0,0
assignment,341,assignment=254; assignments=87,340,1,0,0,0,0,0,0
complex,341,complex=335; complexes=6,33,4,0,0,304,0,0,0
raise,341,raised=128; raise=113; raising=65; raises=35,5,1,335,0,0,0,0,0
letter,340,letter=269; letters=70; lettering=1,338,0,2,0,0,0,0,0
car,339,car=184; cars=155,335,4,0,0,0,0,0,0
observe,339,observed=187; observe=88; observing=60; observes=4,0,2,337,0,0,0,0,0
service,339,service=190; services=148; serviced=1,328,9,2,0,0,0,0,0
wall,337,walls=209; wall=125; walled=3,328,5,4,0,0,0,0,0
characteristic,336,characteristics=241; characteristic=95,299,0,0,0,37,0,0,0
orbit,336,orbit=186; orbits=91; orbiting=51; orbited=8,237,1,98,0,0,0,0,0
special,336,special=335; specials=1,2,3,0,0,331,0,0,0
establish,335,established=199; establish=88; establishing=46; establishes=2,1,0,333,0,1,0,0,0
matter,335,matter=310; matters=21; mattered=4,262,3,35,0,0,35,0,0
night,334,night=290; nights=44,330,4,0,0,0,0,0,0
detail,333,details=259; detail=69; detailed=3; detailing=2,327,0,6,0,0,0,0,0
england,333,england=333,0,333,0,0,0,0,0,0
painter,333,painters=227; painter=106,333,0,0,0,0,0,0,0
pass,333,pass=145; passed=85; passing=64; passes=39,27,14,291,0,1,0,0,0
month,332,months=191; month=141,332,0,0,0,0,0,0,0
outside,332,outside=330; outsides=2,17,2,0,0,35,69,0,209
transport,332,transport=162; transported=114; transporting=52; transports=4,85,1,246,0,0,0,0,0
interested,331,interested=331,0,0,0,0,331,0,0,0
nature,329,nature=329,325,4,0,0,0,0,0,0
figure,327,figure=154; figures=113; figured=48; figuring=12,156,0,171,0,0,0,0,0
itself,327,itself=327,0,0,0,0,0,0,327,0
share,327,share=184; shared=84; sharing=43; shares=16,29,0,298,0,0,0,0,0
argue,326,argue=222; argued=70; argues=25; arguing=9,1,0,325,0,0,0,0,0
mammal,326,mammals=280; mammal=46,282,2,0,0,42,0,0,0
ant,325,ants=222; ant=103,264,0,0,0,61,0,0,0
agricultural,324,agricultural=324,0,11,0,0,313,0,0,0
future,324,future=320; futures=4,176,2,0,0,146,0,0,0
prefer,324,prefer=224; preferred=69; prefers=27; preferring=4,0,0,324,0,0,0,0,0
root,323,roots=234; root=84; rooted=3; rooting=2,316,1,6,0,0,0,0,0
except,322,except=322,6,216,0,0,0,0,0,100
lake,322,lake=169; lakes=153,295,27,0,0,0,0,0,0
teacher,321,teachers=191; teacher=130,321,0,0,0,0,0,0,0
pottery,320,pottery=319; potteries=1,310,9,0,0,1,0,0,0
throughout,320,throughout=320,0,0,0,0,0,0,0,320
price,319,price=177; prices=121; priced=21,297,1,21,0,0,0,0,0
thousand,319,thousands=207; thousand=112,207,0,0,0,0,0,0,112
decide,317,decided=157; decide=113; deciding=32; decides=15,1,0,316,0,0,0,0,0
free,317,free=297; freed=13; freer=4; freeing=2; frees=1,0,7,32,0,264,14,0,0
locate,317,located=226; locate=67; locating=24,0,1,315,0,1,0,0,0
rain,317,rain=239; rains=57; rained=15; raining=6,273,2,42,0,0,0,0,0
decrease,316,decrease=156; decreased=83; decreases=41; decreasing=36,104,0,212,0,0,0,0,0
cave,315,cave=208; caves=107,268,20,27,0,0,0,0,0
cell,315,cells=175; cell=140,314,1,0,0,0,0,0,0
moth,315,moths=182; moth=133,288,24,3,0,0,0,0,0
position,315,position=219; positions=75; positioned=17; positioning=4,286,0,29,0,0,0,0,0
concept,313,concept=274; concepts=39,311,1,1,0,0,0,0,0
thus,313,thus=313,0,0,0,0,0,313,0,0
contribute,311,contributed=155; contribute=100; contributes=32; contributing=24,6,1,304,0,0,0,0,0
friend,311,friends=217; friend=94,310,1,0,0,0,0,0,0
generally,311,generally=311,0,0,0,0,0,311,0,0
hall,311,hall=269; halls=42,220,90,1,0,0,0,0,0
semester,311,semester=306; semesters=5,310,1,0,0,0,0,0,0
attract,310,attract=162; attracted=97; attracting=27; attracts=24,2,0,308,0,0,0,0,0
collect,310,collected=131; collect=95; collecting=66; collects=18,7,1,302,0,0,0,0,0
interest,310,interest=239; interests=67; interested=4,290,1,19,0,0,0,0,0
construction,309,construction=302; constructions=7,306,3,0,0,0,0,0,0
decision,309,decision=165; decisions=144,309,0,0,0,0,0,0,0
distance,309,distance=190; distances=117; distanced=2,299,2,8,0,0,0,0,0
