lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
moccasin,6,moccasins=4; moccasin=2,5,1,0,0,0,0,0,0
mock,6,mock=4; mocking=2,0,0,2,0,4,0,0,0
monastic,6,monastic=5; monastics=1,1,0,0,0,5,0,0,0
monologue,6,monologue=3; monologues=3,6,0,0,0,0,0,0,0
monster,6,monster=3; monsters=3,6,0,0,0,0,0,0,0
mortar,6,mortar=6,6,0,0,0,0,0,0,0
mudie,6,mudie=6,0,6,0,0,0,0,0,0
multidisciplinary,6,multidisciplinary=6,0,0,0,0,6,0,0,0
multitasking,6,multitasking=6,5,0,0,0,1,0,0,0
multitude,6,multitude=6,6,0,0,0,0,0,0,0
murray,6,murray=6,0,6,0,0,0,0,0,0
naked,6,naked=6,0,0,0,0,6,0,0,0
nano,6,nano=6,5,1,0,0,0,0,0,0
naples,6,naples=6,0,6,0,0,0,0,0,0
narration,6,narration=6,6,0,0,0,0,0,0,0
nascar,6,nascar=6,2,4,0,0,0,0,0,0
nass,6,nass=6,0,6,0,0,0,0,0,0
ndm,6,ndm=6,0,6,0,0,0,0,0,0
neatly,6,neatly=6,0,0,0,0,0,6,0,0
necessitate,6,necessitated=4; necessitate=1; necessitating=1,0,0,6,0,0,0,0,0
nestling,6,nestlings=6,6,0,0,0,0,0,0,0
newcomen,6,newcomen=6,0,6,0,0,0,0,0,0
newtonian,6,newtonian=6,0,0,0,0,6,0,0,0
nitrate,6,nitrate=5; nitrates=1,1,0,0,0,5,0,0,0
nomad,6,nomads=6,6,0,0,0,0,0,0,0
nominalism,6,nominalism=6,5,1,0,0,0,0,0,0
nonfiction,6,nonfiction=6,5,1,0,0,0,0,0,0
nonlinear,6,nonlinear=6,0,0,0,0,6,0,0,0
norman,6,norman=6,0,6,0,0,0,0,0,0
notate,6,notated=3; notating=2; notate=1,0,0,6,0,0,0,0,0
notoriously,6,notoriously=6,0,0,0,0,0,6,0,0
numerical,6,numerical=6,0,3,0,0,3,0,0,0
oats,6,oats=6,4,2,0,0,0,0,0,0
obligate,6,obligate=4; obligated=1; obligates=1,3,1,2,0,0,0,0,0
oblige,6,obliged=6,0,0,6,0,0,0,0,0
observable,6,observable=6,0,0,0,0,6,0,0,0
observed,6,observed=6,0,0,0,0,6,0,0,0
oceanography,6,oceanography=6,3,3,0,0,0,0,0,0
offend,6,offend=3; offended=3,0,0,6,0,0,0,0,0
olbers,6,olbers=6,0,6,0,0,0,0,0,0
olmste,6,olmsted=6,0,0,6,0,0,0,0,0
onward,6,onward=6,0,0,0,0,0,6,0,0
openness,6,openness=6,6,0,0,0,0,0,0,0
opportunities,6,opportunities=6,0,6,0,0,0,0,0,0
orii,6,orii=6,0,6,0,0,0,0,0,0
ostia,6,ostia=6,0,6,0,0,0,0,0,0
ostrich,6,ostriches=6,6,0,0,0,0,0,0,0
outage,6,outage=3; outages=3,6,0,0,0,0,0,0,0
outgassing,6,outgassing=6,2,3,0,0,1,0,0,0
outlook,6,outlook=5; outlooks=1,5,1,0,0,0,0,0,0
overcrowding,6,overcrowding=6,6,0,0,0,0,0,0,0
overdue,6,overdue=6,0,0,0,0,6,0,0,0
overflow,6,overflow=3; overflowing=3,2,0,4,0,0,0,0,0
overgrazing,6,overgrazing=6,5,0,0,0,1,0,0,0
overtone,6,overtone=6,6,0,0,0,0,0,0,0
pad,6,pads=5; pad=1,6,0,0,0,0,0,0,0
painstaking,6,painstaking=6,0,0,0,0,6,0,0,0
palmer,6,palmer=6,0,6,0,0,0,0,0,0
pane,6,pane=3; panes=3,6,0,0,0,0,0,0,0
parachute,6,parachute=3; parachutes=3,5,0,0,0,1,0,0,0
paradoxically,6,paradoxically=6,0,0,0,0,0,6,0,0
paramecium,6,paramecium=6,0,6,0,0,0,0,0,0
parchment,6,parchment=6,6,0,0,0,0,0,0,0
participants,6,participants=6,0,6,0,0,0,0,0,0
patchwork,6,patchwork=6,6,0,0,0,0,0,0,0
patriarchy,6,patriarchy=4; patriarchies=2,6,0,0,0,0,0,0,0
patricia,6,patricia=6,0,6,0,0,0,0,0,0
paved,6,paved=6,0,0,0,0,6,0,0,0
peach,6,peach=6,2,3,0,0,1,0,0,0
penetration,6,penetration=6,6,0,0,0,0,0,0,0
pepys,6,pepys=6,0,6,0,0,0,0,0,0
periodical,6,periodicals=5; periodical=1,5,0,0,0,1,0,0,0
persevere,6,persevere=5; persevered=1,3,0,3,0,0,0,0,0
pharmaceutical,6,pharmaceutical=4; pharmaceuticals=2,3,0,0,0,3,0,0,0
phenology,6,phenology=6,5,1,0,0,0,0,0,0
phenotype,6,phenotype=4; phenotypes=2,5,1,0,0,0,0,0,0
phosphoru,6,phosphorus=6,6,0,0,0,0,0,0,0
picky,6,picky=6,0,0,0,0,6,0,0,0
piracy,6,piracy=6,6,0,0,0,0,0,0,0
playa,6,playa=6,3,3,0,0,0,0,0,0
plume,6,plumes=4; plume=2,6,0,0,0,0,0,0,0
polished,6,polished=6,0,0,0,0,6,0,0,0
polo,6,polo=6,5,1,0,0,0,0,0,0
polyp,6,polyps=6,6,0,0,0,0,0,0,0
populated,6,populated=6,0,0,0,0,6,0,0,0
porous,6,porous=6,0,0,0,0,6,0,0,0
postclassic,6,postclassic=6,0,6,0,0,0,0,0,0
postman,6,postman=6,3,3,0,0,0,0,0,0
postmodern,6,postmodern=6,1,1,0,0,4,0,0,0
postulate,6,postulate=2; postulated=2; postulates=1; postulating=1,2,0,4,0,0,0,0,0
posture,6,posture=5; postures=1,6,0,0,0,0,0,0,0
potted,6,potted=6,0,0,0,0,6,0,0,0
poultry,6,poultry=6,6,0,0,0,0,0,0,0
pozzolana,6,pozzolana=6,0,6,0,0,0,0,0,0
prayer,6,prayers=5; prayer=1,6,0,0,0,0,0,0,0
predictability,6,predictability=6,6,0,0,0,0,0,0,0
predmosti,6,predmosti=6,0,6,0,0,0,0,0,0
predominate,6,predominate=3; predominated=3,0,0,6,0,0,0,0,0
pregnancy,6,pregnancy=5; pregnancies=1,6,0,0,0,0,0,0,0
prehistory,6,prehistory=6,3,3,0,0,0,0,0,0
prevalence,6,prevalence=6,6,0,0,0,0,0,0,0
prevention,6,prevention=6,6,0,0,0,0,0,0,0
preview,6,preview=4; previews=2,4,0,2,0,0,0,0,0
priceless,6,priceless=6,0,0,0,0,6,0,0,0
procrastination,6,procrastination=6,6,0,0,0,0,0,0,0
professors,6,professors=6,0,6,0,0,0,0,0,0
prog,6,progs=4; prog=2,4,0,2,0,0,0,0,0
prominently,6,prominently=6,0,0,0,0,0,6,0,0
prototype,6,prototype=3; prototypes=3,6,0,0,0,0,0,0,0
protrusion,6,protrusion=6,6,0,0,0,0,0,0,0
proven,6,proven=6,0,0,0,0,6,0,0,0
provencal,6,provencal=6,0,6,0,0,0,0,0,0
provincial,6,provincial=6,0,0,0,0,6,0,0,0
ps,6,ps=6,3,3,0,0,0,0,0,0
pueblo,6,pueblo=5; pueblos=1,3,3,0,0,0,0,0,0
pulter,6,pulter=6,6,0,0,0,0,0,0,0
pumice,6,pumice=6,6,0,0,0,0,0,0,0
purse,6,purses=6,6,0,0,0,0,0,0,0
pythian,6,pythian=6,0,6,0,0,0,0,0,0
python,6,python=4; pythons=2,5,0,0,0,1,0,0,0
quadrat,6,quadrat=4; quadrats=2,6,0,0,0,0,0,0,0
quest,6,quest=6,3,3,0,0,0,0,0,0
questionable,6,questionable=6,0,0,0,0,6,0,0,0
quill,6,quill=5; quills=1,3,3,0,0,0,0,0,0
quinn,6,quinn=6,0,6,0,0,0,0,0,0
rancher,6,ranchers=5; rancher=1,6,0,0,0,0,0,0,0
raphaelites,6,raphaelites=6,0,6,0,0,0,0,0,0
ratchet,6,ratchet=6,5,1,0,0,0,0,0,0
ravage,6,ravaged=3; ravages=3,3,0,3,0,0,0,0,0
reactive,6,reactive=6,1,0,0,0,5,0,0,0
rearrange,6,rearrange=3; rearranged=1; rearranges=1; rearranging=1,0,0,6,0,0,0,0,0
reassemble,6,reassembled=4; reassemble=1; reassembles=1,0,0,6,0,0,0,0,0
rebound,6,rebounded=4; rebound=2,0,0,6,0,0,0,0,0
recache,6,recache=4; recaching=2,0,0,6,0,0,0,0,0
recital,6,recital=6,6,0,0,0,0,0,0,0
records,6,records=6,0,6,0,0,0,0,0,0
recount,6,recounts=3; recount=2; recounting=1,0,0,6,0,0,0,0,0
reductionism,6,reductionism=6,5,1,0,0,0,0,0,0
reductionist,6,reductionist=4; reductionists=2,4,0,0,0,2,0,0,0
reestablish,6,reestablish=5; reestablishing=1,0,0,6,0,0,0,0,0
referencing,6,referencing=6,3,1,0,0,2,0,0,0
refill,6,refill=2; refilling=2; refilled=1; refills=1,3,0,3,0,0,0,0,0
refuge,6,refuge=5; refuges=1,6,0,0,0,0,0,0,0
refugia,6,refugia=6,4,1,0,0,1,0,0,0
regain,6,regain=5; regained=1,0,0,6,0,0,0,0,0
regularity,6,regularity=6,6,0,0,0,0,0,0,0
reinstall,6,reinstall=2; reinstalled=2; reinstalling=2,0,0,6,0,0,0,0,0
reiterate,6,reiterate=4; reiterated=1; reiterates=1,0,0,5,0,1,0,0,0
relaxation,6,relaxation=6,5,1,0,0,0,0,0,0
renewal,6,renewal=6,6,0,0,0,0,0,0,0
renowned,6,renowned=6,0,0,0,0,6,0,0,0
resettle,6,resettled=4; resettle=2,0,0,5,0,1,0,0,0
resistivity,6,resistivity=6,6,0,0,0,0,0,0,0
responsive,6,responsive=6,0,0,0,0,6,0,0,0
restructure,6,restructured=5; restructure=1,1,0,5,0,0,0,0,0
rethink,6,rethink=5; rethinking=1,0,0,6,0,0,0,0,0
retirement,6,retirement=6,6,0,0,0,0,0,0,0
rib,6,ribs=6,6,0,0,0,0,0,0,0
richards,6,richards=6,0,6,0,0,0,0,0,0
ripple,6,rippled=3; rippling=2; ripple=1,0,0,5,0,1,0,0,0
roar,6,roars=3; roaring=2; roar=1,3,0,3,0,0,0,0,0
robe,6,robe=4; robes=2,6,0,0,0,0,0,0,0
rodriguez,6,rodriguez=6,0,6,0,0,0,0,0,0
rosa,6,rosa=6,0,6,0,0,0,0,0,0
rot,6,rot=3; rotting=2; rotted=1,0,0,6,0,0,0,0,0
rotational,6,rotational=6,0,0,0,0,6,0,0,0
routinely,6,routinely=6,0,0,0,0,0,6,0,0
ruminant,6,ruminants=4; ruminant=2,6,0,0,0,0,0,0,0
rupture,6,rupture=2; ruptured=2; ruptures=2,2,0,4,0,0,0,0,0
ruth,6,ruth=6,0,6,0,0,0,0,0,0
sabi,6,sabi=6,0,6,0,0,0,0,0,0
sabuleti,6,sabuleti=6,3,3,0,0,0,0,0,0
sainte,6,sainte=6,0,6,0,0,0,0,0,0
salei,6,salei=6,6,0,0,0,0,0,0,0
sardine,6,sardine=3; sardines=3,6,0,0,0,0,0,0,0
sardinia,6,sardinia=6,0,6,0,0,0,0,0,0
satisfying,6,satisfying=6,0,0,0,0,6,0,0,0
scenic,6,scenic=6,0,0,0,0,6,0,0,0
schoenberg,6,schoenberg=6,0,6,0,0,0,0,0,0
schools,6,schools=6,0,6,0,0,0,0,0,0
scream,6,scream=3; screamed=2; screaming=1,0,1,5,0,0,0,0,0
scrutinize,6,scrutinizing=4; scrutinize=1; scrutinizes=1,0,0,6,0,0,0,0,0
seaport,6,seaport=6,6,0,0,0,0,0,0,0
securely,6,securely=6,0,0,0,0,0,6,0,0
semiarid,6,semiarid=6,1,0,0,0,5,0,0,0
sentiment,6,sentiment=5; sentiments=1,6,0,0,0,0,0,0,0
sequential,6,sequential=6,0,0,0,0,6,0,0,0
seville,6,seville=6,0,6,0,0,0,0,0,0
sewage,6,sewage=6,6,0,0,0,0,0,0,0
shall,6,shall=6,0,0,0,6,0,0,0,0
shaman,6,shamans=6,6,0,0,0,0,0,0,0
shared,6,shared=6,0,0,0,0,6,0,0,0
shoaling,6,shoaling=6,6,0,0,0,0,0,0,0
shoemaker,6,shoemakers=4; shoemaker=2,6,0,0,0,0,0,0,0
shorter,6,shorter=6,0,2,0,0,1,3,0,0
showing,6,showing=6,6,0,0,0,0,0,0,0
sideways,6,sideways=6,0,0,0,0,4,2,0,0
silversmith,6,silversmith=3; silversmiths=3,5,1,0,0,0,0,0,0
simulated,6,simulated=6,0,0,0,0,6,0,0,0
sisyphus,6,sisyphus=6,0,6,0,0,0,0,0,0
sixteen,6,sixteen=6,0,0,0,0,0,0,0,6
skeptic,6,skeptics=4; skeptic=2,5,0,0,0,1,0,0,0
skinned,6,skinned=6,0,0,0,0,6,0,0,0
slag,6,slag=5; slagging=1,5,0,1,0,0,0,0,0
snapshot,6,snapshot=3; snapshots=3,6,0,0,0,0,0,0,0
snare,6,snare=4; snares=2,6,0,0,0,0,0,0,0
sneak,6,sneak=4; sneaking=1; sneaks=1,1,0,5,0,0,0,0,0
socioeconomic,6,socioeconomic=6,0,0,0,0,6,0,0,0
solving,6,solving=6,6,0,0,0,0,0,0,0
songbird,6,songbirds=5; songbird=1,6,0,0,0,0,0,0,0
soundboard,6,soundboard=6,6,0,0,0,0,0,0,0
specification,6,specifications=5; specification=1,6,0,0,0,0,0,0,0
speciman,6,specimen=6,6,0,0,0,0,0,0,0
spectral,6,spectral=6,0,0,0,0,6,0,0,0
spew,6,spewed=4; spewing=2,0,0,6,0,0,0,0,0
spotted,6,spotted=6,0,0,0,0,6,0,0,0
stalagmite,6,stalagmites=6,6,0,0,0,0,0,0,0
stall,6,stall=3; stalls=3,3,0,3,0,0,0,0,0
stark,6,stark=6,0,0,0,0,6,0,0,0
startle,6,startle=5; startled=1,0,1,3,0,2,0,0,0
statistically,6,statistically=6,0,0,0,0,0,6,0,0
statute,6,statute=3; statutes=3,6,0,0,0,0,0,0,0
steelmaking,6,steelmaking=6,6,0,0,0,0,0,0,0
stencil,6,stencils=6,6,0,0,0,0,0,0,0
stifle,6,stifle=6,1,0,5,0,0,0,0,0
stir,6,stir=4; stirred=1; stirs=1,1,0,5,0,0,0,0,0
stormwater,6,stormwater=6,6,0,0,0,0,0,0,0
stormy,6,stormy=6,0,1,0,0,5,0,0,0
storyline,6,storyline=6,6,0,0,0,0,0,0,0
stroll,6,stroll=3; strolling=3,1,0,5,0,0,0,0,0
subdivide,6,subdivided=4; subdividing=2,0,0,6,0,0,0,0,0
subsurface,6,subsurface=6,6,0,0,0,0,0,0,0
sucker,6,suckers=5; sucker=1,6,0,0,0,0,0,0,0
suffering,6,suffering=6,6,0,0,0,0,0,0,0
sugarland,6,sugarland=6,0,6,0,0,0,0,0,0
suger,6,suger=6,0,6,0,0,0,0,0,0
sunfish,6,sunfish=6,5,1,0,0,0,0,0,0
supernovas,6,supernovas=6,2,3,0,0,1,0,0,0
supplemental,6,supplemental=6,0,0,0,0,6,0,0,0
surviving,6,surviving=6,6,0,0,0,0,0,0,0
swampy,6,swampy=6,0,0,1,0,5,0,0,0
sweat,6,sweat=5; sweating=1,3,0,3,0,0,0,0,0
syahbandar,6,syahbandar=4; syahbandars=2,6,0,0,0,0,0,0,0
synchronized,6,synchronized=6,0,1,0,0,5,0,0,0
syndicate,6,syndicate=6,6,0,0,0,0,0,0,0
synthesize,6,synthesize=3; synthesized=2; synthesizing=1,1,0,5,0,0,0,0,0
takeoff,6,takeoff=6,6,0,0,0,0,0,0,0
tangible,6,tangible=6,0,0,0,0,6,0,0,0
tanner,6,tanners=6,6,0,0,0,0,0,0,0
tanning,6,tanning=6,5,1,0,0,0,0,0,0
teachers,6,teachers=6,0,6,0,0,0,0,0,0
tearl,6,tearl=6,0,6,0,0,0,0,0,0
ted,6,teds=4; ted=2,4,1,0,0,1,0,0,0
tempt,6,tempted=6,0,0,6,0,0,0,0,0
tempting,6,tempting=6,0,0,0,0,6,0,0,0
tender,6,tender=4; tenders=2,4,0,0,0,2,0,0,0
tenet,6,tenets=4; tenet=2,6,0,0,0,0,0,0,0
tensile,6,tensile=6,0,0,0,0,6,0,0,0
tentacle,6,tentacles=6,5,0,1,0,0,0,0,0
tepenecz,6,tepenecz=6,0,6,0,0,0,0,0,0
terebinth,6,terebinth=6,3,2,0,0,1,0,0,0
theft,6,theft=6,5,0,0,0,1,0,0,0
theirs,6,theirs=6,0,1,0,0,0,0,5,0
theories,6,theories=6,0,6,0,0,0,0,0,0
theremin,6,theremin=6,6,0,0,0,0,0,0,0
thermonuclear,6,thermonuclear=6,0,6,0,0,0,0,0,0
thriving,6,thriving=6,0,0,0,0,6,0,0,0
throne,6,throne=6,6,0,0,0,0,0,0,0
thruster,6,thrusters=4; thruster=2,6,0,0,0,0,0,0,0
thursdays,6,thursdays=6,0,6,0,0,0,0,0,0
ticketing,6,ticketing=6,6,0,0,0,0,0,0,0
tiffany,6,tiffany=6,0,6,0,0,0,0,0,0
tiring,6,tiring=6,1,0,0,0,5,0,0,0
titian,6,titian=6,0,6,0,0,0,0,0,0
tonal,6,tonal=6,0,0,0,0,6,0,0,0
torosaurus,6,torosaurus=6,0,6,0,0,0,0,0,0
tourneur,6,tourneur=6,0,6,0,0,0,0,0,0
tours,6,tours=6,0,6,0,0,0,0,0,0
transformative,6,transformative=6,2,0,2,0,2,0,0,0
transitional,6,transitional=6,0,0,0,0,6,0,0,0
triassic,6,triassic=6,0,6,0,0,0,0,0,0
triumph,6,triumph=5; triumphs=1,4,0,2,0,0,0,0,0
tuba,6,tuba=6,0,6,0,0,0,0,0,0
turmoil,6,turmoil=6,6,0,0,0,0,0,0,0
ugly,6,ugly=6,0,0,0,0,6,0,0,0
umm,6,umm=6,0,4,0,0,2,0,0,0
unavoidable,6,unavoidable=6,0,0,0,0,6,0,0,0
undang,6,undang=6,0,6,0,0,0,0,0,0
undecorated,6,undecorated=6,0,1,0,0,5,0,0,0
underglaze,6,underglaze=6,0,0,0,0,6,0,0,0
underserved,6,underserved=6,0,0,0,0,6,0,0,0
understood,6,understood=6,0,4,0,0,2,0,0,0
unequal,6,unequal=6,0,0,0,0,6,0,0,0
unfairly,6,unfairly=6,0,0,0,0,0,6,0,0
unharmed,6,unharmed=6,0,0,0,0,6,0,0,0
unheard,6,unheard=6,0,0,0,0,6,0,0,0
uniquely,6,uniquely=6,0,0,0,0,0,6,0,0
unload,6,unload=2; unloaded=2; unloading=2,0,0,6,0,0,0,0,0
unnecessarily,6,unnecessarily=6,0,0,0,0,0,6,0,0
unpack,6,unpacking=4; unpack=2,0,0,6,0,0,0,0,0
unpredictably,6,unpredictably=6,0,1,0,0,0,5,0,0
unskilled,6,unskilled=6,0,0,0,0,6,0,0,0
unsustainable,6,unsustainable=6,0,0,0,0,6,0,0,0
unthinkable,6,unthinkable=6,0,0,0,0,6,0,0,0
upstairs,6,upstairs=6,0,0,0,0,0,6,0,0
urkesh,6,urkesh=6,0,5,0,0,1,0,0,0
urn,6,urn=4; urns=2,5,1,0,0,0,0,0,0
variations,6,variations=6,0,6,0,0,0,0,0,0
venomous,6,venomous=6,0,0,0,0,6,0,0,0
versatility,6,versatility=6,6,0,0,0,0,0,0,0
vertically,6,vertically=6,0,0,0,0,0,6,0,0
veteran,6,veterans=6,6,0,0,0,0,0,0,0
vibrate,6,vibrate=3; vibrating=2; vibrates=1,2,0,4,0,0,0,0,0
vietnam,6,vietnam=6,0,6,0,0,0,0,0,0
vigorously,6,vigorously=6,0,0,0,0,0,6,0,0
viscous,6,viscous=6,0,0,0,0,6,0,0,0
volcanoes,6,volcanoes=6,0,6,0,0,0,0,0,0
wales,6,wales=6,0,6,0,0,0,0,0,0
walled,6,walled=6,0,0,0,0,6,0,0,0
washoe,6,washoe=6,1,5,0,0,0,0,0,0
webpage,6,webpage=6,6,0,0,0,0,0,0,0
whatsoever,6,whatsoever=6,0,0,0,0,0,6,0,0
whichever,6,whichever=6,0,0,0,0,0,0,0,6
whitelaw,6,whitelaw=6,0,6,0,0,0,0,0,0
widen,6,widening=3; widened=2; widen=1,0,0,6,0,0,0,0,0
wider,6,wider=6,0,0,0,0,0,6,0,0
wildly,6,wildly=6,0,0,0,0,0,6,0,0
willpower,6,willpower=6,6,0,0,0,0,0,0,0
wisely,6,wisely=6,0,0,0,0,0,6,0,0
workable,6,workable=6,0,0,0,0,6,0,0,0
workers,6,workers=6,0,6,0,0,0,0,0,0
workstation,6,workstations=5; workstation=1,6,0,0,0,0,0,0,0
wright,6,wright=6,0,6,0,0,0,0,0,0
yours,6,yours=6,0,0,0,0,0,0,6,0
zagros,6,zagros=6,0,6,0,0,0,0,0,0
zhou,6,zhou=6,0,6,0,0,0,0,0,0
aa,5,aa=5,0,5,0,0,0,0,0,0
aboveground,5,aboveground=5,0,0,0,0,3,2,0,0
abuse,5,abuse=4; abuses=1,5,0,0,0,0,0,0,0
acrobatic,5,acrobatics=4; acrobatic=1,4,0,0,0,1,0,0,0
activism,5,activism=5,5,0,0,0,0,0,0,0
adding,5,adding=5,0,5,0,0,0,0,0,0
admittedly,5,admittedly=5,0,0,0,0,0,5,0,0
adolescent,5,adolescents=3; adolescent=2,3,0,0,0,2,0,0,0
advances,5,advances=5,0,5,0,0,0,0,0,0
advantages,5,advantages=5,0,5,0,0,0,0,0,0
aerate,5,aerate=4; aerated=1,0,0,5,0,0,0,0,0
aeration,5,aeration=5,3,2,0,0,0,0,0,0
aerodynamic,5,aerodynamic=3; aerodynamics=2,2,0,0,0,3,0,0,0
affordability,5,affordability=5,5,0,0,0,0,0,0,0
aged,5,aged=5,0,1,0,0,4,0,0,0
agility,5,agility=5,4,1,0,0,0,0,0,0
alternately,5,alternately=5,0,0,0,0,0,5,0,0
ambient,5,ambient=5,0,1,0,0,4,0,0,0
anaerobic,5,anaerobic=5,2,0,1,0,2,0,0,0
analytical,5,analytical=5,0,0,0,0,5,0,0,0
anthesis,5,anthesis=5,5,0,0,0,0,0,0,0
anthropological,5,anthropological=5,1,0,0,0,4,0,0,0
anticipated,5,anticipated=5,0,1,0,0,4,0,0,0
antioxidant,5,antioxidants=4; antioxidant=1,5,0,0,0,0,0,0,0
ants,5,ants=5,0,5,0,0,0,0,0,0
anvil,5,anvil=5,5,0,0,0,0,0,0,0
appeasement,5,appeasement=5,0,1,0,0,4,0,0,0
arguably,5,arguably=5,0,0,0,0,0,5,0,0
aridity,5,aridity=5,5,0,0,0,0,0,0,0
artisans,5,artisans=5,0,5,0,0,0,0,0,0
ascertain,5,ascertain=4; ascertaining=1,0,0,5,0,0,0,0,0
aspen,5,aspen=4; aspens=1,3,0,2,0,0,0,0,0
asr,5,asr=5,0,5,0,0,0,0,0,0
asset,5,assets=3; asset=2,5,0,0,0,0,0,0,0
associative,5,associative=5,0,1,0,0,4,0,0,0
assurance,5,assurance=5,5,0,0,0,0,0,0,0
astrobiologist,5,astrobiologists=5,5,0,0,0,0,0,0,0
attendant,5,attendant=3; attendants=2,5,0,0,0,0,0,0,0
augment,5,augmented=3; augmenting=2,0,0,5,0,0,0,0,0
authorization,5,authorization=5,5,0,0,0,0,0,0,0
automated,5,automated=5,0,0,0,0,5,0,0,0
autonomous,5,autonomous=5,0,0,0,0,5,0,0,0
avocado,5,avocado=4; avocados=1,2,0,0,0,3,0,0,0
awaken,5,awakened=3; awaken=2,0,0,5,0,0,0,0,0
babylon,5,babylon=5,0,5,0,0,0,0,0,0
babylonian,5,babylonian=5,0,1,0,0,4,0,0,0
backdrop,5,backdrops=3; backdrop=2,5,0,0,0,0,0,0,0
backstage,5,backstage=5,4,0,0,0,1,0,0,0
baffin,5,baffin=5,0,5,0,0,0,0,0,0
bakker,5,bakker=5,0,5,0,0,0,0,0,0
bandwagon,5,bandwagon=5,3,2,0,0,0,0,0,0
bang,5,bang=3; banging=2,0,3,2,0,0,0,0,0
barter,5,barter=5,5,0,0,0,0,0,0,0
basalt,5,basalt=3; basalts=2,4,1,0,0,0,0,0,0
beard,5,beard=4; beards=1,5,0,0,0,0,0,0,0
beech,5,beech=5,5,0,0,0,0,0,0,0
bees,5,bees=5,0,5,0,0,0,0,0,0
beet,5,beet=4; beets=1,4,1,0,0,0,0,0,0
begging,5,begging=5,4,1,0,0,0,0,0,0
berber,5,berbers=4; berber=1,4,1,0,0,0,0,0,0
bernard,5,bernard=5,0,5,0,0,0,0,0,0
better,5,better=5,0,5,0,0,0,0,0,0
biased,5,biased=5,0,0,0,0,5,0,0,0
biochemistry,5,biochemistry=5,5,0,0,0,0,0,0,0
biofluorescent,5,biofluorescent=5,5,0,0,0,0,0,0,0
biographical,5,biographical=5,0,0,0,0,5,0,0,0
biohacke,5,biohacking=5,0,0,5,0,0,0,0,0
birdlike,5,birdlike=5,1,0,0,0,4,0,0,0
blazer,5,blazers=5,5,0,0,0,0,0,0,0
blessing,5,blessing=3; blessings=2,5,0,0,0,0,0,0,0
blonde,5,blonde=5,1,0,0,0,4,0,0,0
blossom,5,blossom=3; blossoms=2,4,1,0,0,0,0,0,0
blunt,5,blunt=5,1,0,0,0,4,0,0,0
boarding,5,boarding=5,5,0,0,0,0,0,0,0
bollworm,5,bollworm=5,5,0,0,0,0,0,0,0
bookshelf,5,bookshelf=3; bookshelves=2,5,0,0,0,0,0,0,0
bordeaux,5,bordeaux=5,0,5,0,0,0,0,0,0
borehole,5,boreholes=3; borehole=2,4,1,0,0,0,0,0,0
boss,5,boss=4; bosses=1,5,0,0,0,0,0,0,0
bounty,5,bounty=5,5,0,0,0,0,0,0,0
boutique,5,boutique=4; boutiques=1,4,1,0,0,0,0,0,0
braid,5,braided=2; braid=1; braiding=1; braids=1,2,0,3,0,0,0,0,0
brilliance,5,brilliance=5,5,0,0,0,0,0,0,0
britons,5,britons=5,0,5,0,0,0,0,0,0
brunswick,5,brunswick=5,0,5,0,0,0,0,0,0
buckle,5,buckles=4; buckling=1,4,0,1,0,0,0,0,0
burgundy,5,burgundy=5,0,5,0,0,0,0,0,0
burke,5,burke=5,0,5,0,0,0,0,0,0
bustling,5,bustling=5,0,0,0,0,5,0,0,0
butcher,5,butcher=2; butchered=2; butchers=1,2,0,3,0,0,0,0,0
cabbage,5,cabbage=5,5,0,0,0,0,0,0,0
cadmium,5,cadmium=5,5,0,0,0,0,0,0,0
calibrate,5,calibrated=4; calibrate=1,0,0,5,0,0,0,0,0
candlestick,5,candlesticks=5,5,0,0,0,0,0,0,0
capercaillie,5,capercaillie=5,4,1,0,0,0,0,0,0
capitalist,5,capitalist=4; capitalists=1,2,0,0,0,3,0,0,0
capitalize,5,capitalize=2; capitalizes=2; capitalized=1,1,0,4,0,0,0,0,0
caption,5,captions=5,5,0,0,0,0,0,0,0
carbonaria,5,carbonaria=5,0,5,0,0,0,0,0,0
cardiovascular,5,cardiovascular=5,0,0,0,0,5,0,0,0
carnivorous,5,carnivorous=5,0,0,0,0,5,0,0,0
caroline,5,caroline=5,3,2,0,0,0,0,0,0
carter,5,carter=5,1,4,0,0,0,0,0,0
caryatid,5,caryatid=3; caryatids=2,4,0,0,0,1,0,0,0
cassette,5,cassette=4; cassettes=1,5,0,0,0,0,0,0,0
cassowary,5,cassowaries=4; cassowary=1,5,0,0,0,0,0,0,0
catalhöyük,5,catalhöyük=5,0,5,0,0,0,0,0,0
catastrophism,5,catastrophism=5,5,0,0,0,0,0,0,0
catlin,5,catlin=5,0,5,0,0,0,0,0,0
caudatum,5,caudatum=5,5,0,0,0,0,0,0,0
cello,5,cello=5,5,0,0,0,0,0,0,0
cenozoic,5,cenozoic=5,0,5,0,0,0,0,0,0
chalcolithic,5,chalcolithic=5,0,3,0,0,2,0,0,0
charger,5,charger=5,5,0,0,0,0,0,0,0
charismatic,5,charismatic=5,0,0,0,0,5,0,0,0
charm,5,charm=5,5,0,0,0,0,0,0,0
chartres,5,chartres=5,0,5,0,0,0,0,0,0
cheer,5,cheer=3; cheering=1; cheers=1,1,0,4,0,0,0,0,0
chest,5,chest=4; chests=1,5,0,0,0,0,0,0,0
